Iteration,Hg,Hp,Ht,Hr,dist_sum
0,5.415425000000002,0.4316750000000009,5.226462500000002,2.1772937500000014,0.0
1,5.322856397686364,0.3478563976863618,5.1355528024301,2.165026113786362,0.02619253132709003
2,5.253452130679252,0.2809521306792502,5.063717246610423,2.1546691374792504,0.05194306895821143
3,5.182835058985899,0.2128350589858976,4.992181585025699,2.144459624785897,0.07724830679284257
4,5.129351922814872,0.16060192281487096,4.938454024031703,2.132893246814871,0.1022428879218612
5,5.067992083921608,0.10549208392160647,4.876688755539411,2.1233768514216056,0.12709711763520712
6,5.00909913743347,0.04534913743346802,4.817878393117244,2.114007584233468,0.1517159885129657
7,4.956852777254264,-0.006897222745736675,4.761196961796895,2.104402960354262,0.1761762517262325
8,4.927445064319153,-0.035054935680846944,4.733944849572267,2.092982375919152,0.20051408082140657
9,4.8718968013314825,-0.0906031986685194,4.678705917597247,2.08401652793148,0.2248666104809708
10,4.81555308940146,-0.14569691059854106,4.6231810078578786,2.075080479401458,0.24925867887950073
11,4.774280052764709,-0.18321994723529222,4.5796055676451894,2.063712180964706,0.27371055682365
12,4.709460015624065,-0.24803998437593577,4.512235819104351,2.054825926824063,0.29843940589031726
13,4.656698532245412,-0.2995514677545892,4.460889045078295,2.045866800745409,0.32335352896050795
14,4.620763714815275,-0.33673628518472554,4.424100159003842,2.0368845132152726,0.3485151750631688
15,4.56170072853979,-0.395799271460211,4.364116749605548,2.0276949535397875,0.37407334273041576
16,4.48987867099491,-0.4676213290050898,4.288673804193659,2.0185359273949084,0.3996126042267339
17,4.430853535708503,-0.5228964642914966,4.229707532019959,2.008021293608501,0.42538172933626184
18,4.397347101433833,-0.555152898566168,4.196266375111432,1.9976935314338296,0.4512783025424717
19,4.346833562072186,-0.6031664379278157,4.145172897615564,1.9864960578721824,0.47716024356926556
20,4.298824985446465,-0.6499250145535368,4.095550524626617,1.9776090354464608,0.502954344060968
21,4.267181531685371,-0.6815684683146304,4.064227174355459,1.9687750010853668,0.5285701580254011
